OBJ,zipcode,date,time,race,sex,age,wound,is_officer_involved,is_offender_deceased,is_offender_injured,is_fatal
OBJ_11858268,19146,11/6/16,12-Nov,B,M,13,Foot,N,N,N,0
OBJ_11858269,19146,5/29/16,13-14,B,M,20,Head,N,N,N,0
OBJ_11858270,19146,11/11/16,3-Feb,W,M,58,Multiple,N,N,N,0
OBJ_11856866,19124,12/30/15,0-1,B,M,18,Head,N,N,N,0
OBJ_11856867,19104,3/22/15,3-Feb,B,M,40,Multiple,N,N,N,1
OBJ_11856868,19124,11/25/15,3-Feb,B,M,20,Leg,N,N,N,0
OBJ_11856869,19137,7/2/15,13-14,W,M,21,Multiple,N,N,N,1
OBJ_11856870,19104,2/28/15,23-24,B,M,27,Multiple,N,N,N,1
OBJ_11856871,19136,11/25/15,7-Jun,W,M,17,Stomach,N,N,N,0
OBJ_11856872,19124,11/29/15,22-23,B,M,30,Multiple,N,N,N,0
OBJ_11856873,19124,12/15/15,23-24,B,M,31,Head,N,N,N,0
OBJ_11856874,19124,12/30/15,0-1,B,M,18,Multiple,N,N,N,0
OBJ_11856876,19135,12/31/15,11-Oct,W,F,75,Head,N,N,N,0
OBJ_11856877,19135,10/20/15,12-Nov,B,M,34,Multiple,N,N,N,1
OBJ_11856878,19104,6/20/15,21-22,B,M,25,Leg,N,N,N,0
OBJ_11856879,19135,3/13/15,20-21,B,M,36,Multiple,N,N,N,0
OBJ_11856880,19149,11/22/15,3-Feb,W,M,24,Head,N,N,N,0
OBJ_11856881,19139,4/5/15,0-1,B,M,46,Head,N,N,N,0
OBJ_11856882,19139,7/21/15,11-Oct,B,F,19,Leg,N,N,N,0
OBJ_11856883,19139,7/21/15,11-Oct,B,F,16,Foot,N,N,N,0
OBJ_11856884,19139,7/21/15,11-Oct,B,M,17,Leg,N,N,N,0
OBJ_11856885,19104,4/13/15,19-20,B,M,17,Stomach,N,N,N,0
OBJ_11856886,19104,4/19/15,0-1,B,M,23,Multiple,N,N,N,1
OBJ_11856887,19104,5/4/15,22-23,B,M,24,Multiple,N,N,N,0
OBJ_11856888,19104,5/5/15,17-18,B,M,16,Leg,N,N,N,0
OBJ_11856889,19139,5/16/15,4-Mar,B,M,21,Chest,N,N,N,0
OBJ_11856890,19104,5/20/15,23-24,B,M,29,Multiple,N,N,N,1
OBJ_11856891,19104,5/25/15,2-Jan,B,M,24,Multiple,N,N,N,1
OBJ_11856892,19131,5/27/15,13-Dec,B,M,22,Multiple,N,N,N,0
OBJ_11857298,19134,5/3/15,22-23,W,M,36,Head,N,N,N,1
OBJ_11857299,19124,5/6/15,16-17,B,M,21,Multiple,N,N,N,0
OBJ_11857300,19134,2/9/15,2-Jan,W,M,23,Multiple,N,N,N,0
OBJ_11857301,19134,5/7/15,23-24,B,M,24,Arm,N,N,N,0
OBJ_11857302,19134,5/10/15,5-Apr,B,M,33,Head,N,N,N,1
OBJ_11857303,19134,5/17/15,12-Nov,W,M,29,Leg,N,N,N,0
OBJ_11857304,19134,7/20/15,0-1,B,M,24,Multiple,N,N,N,0
OBJ_11857305,19134,7/20/15,0-1,B,M,22,Multiple,N,N,N,0
OBJ_11857306,19134,5/19/15,0-1,B,M,38,Shoulder,N,N,N,0
OBJ_11857307,19134,5/25/15,20-21,B,M,35,Back,N,N,N,0
OBJ_11857308,19134,6/13/15,13-14,B,M,43,Head,N,N,N,1
OBJ_11857309,19134,5/27/15,18-19,B,M,29,Multiple,N,N,N,0
OBJ_11857310,19134,5/29/15,23-24,W,F,13,Stomach,N,N,N,0
OBJ_11857311,19134,6/4/15,18-19,B,M,21,Arm,N,N,N,0
OBJ_11857312,19134,6/7/15,0-1,W,M,32,Stomach,N,N,N,0
OBJ_11857313,19134,5/6/15,16-17,B,M,21,Multiple,N,N,N,0
OBJ_11857314,19134,6/8/15,20-21,W,M,75,Head,N,N,N,0
OBJ_11857315,19133,6/10/15,5-Apr,B,M,53,Leg,N,N,N,0
OBJ_11857316,19134,6/14/15,4-Mar,W,M,22,Head,N,N,N,1
OBJ_11857317,19134,6/16/15,2-Jan,W,M,33,Foot,N,N,N,0
OBJ_11857318,19124,6/19/15,20-21,B,M,16,Leg,N,N,N,0
OBJ_11857319,19134,6/21/15,18-19,B,M,25,Back,N,N,N,0
OBJ_11857320,19134,6/23/15,12-Nov,W,M,20,Multiple,N,N,N,1
OBJ_11857321,19134,6/26/15,20-21,W,M,25,Stomach,N,N,N,0
OBJ_11857322,19134,8/23/15,12-Nov,W,M,24,Leg,N,N,N,0
OBJ_11857323,19134,6/28/15,23-24,B,M,28,Multiple,N,N,N,0
OBJ_11857324,19134,7/2/15,5-Apr,B,M,16,Foot,N,N,N,0
OBJ_11857703,19132,3/5/15,17-18,B,M,29,Leg,N,N,N,0
OBJ_11857704,19141,11/11/15,10-Sep,B,M,28,Leg,N,N,N,0
OBJ_11857705,19126,11/12/15,14-15,B,M,30,Back,N,N,N,0
OBJ_11857706,19141,11/22/15,4-Mar,B,M,43,Chest,N,N,N,0
OBJ_11857708,19141,12/17/15,20-21,B,M,32,Back,N,N,N,0
OBJ_11857709,19141,12/17/15,20-21,B,M,29,Multiple,N,N,N,0
OBJ_11857710,19144,1/2/15,15-16,B,M,20,Multiple,N,N,N,0
OBJ_11857711,19132,1/2/15,23-24,B,M,24,Head,N,N,N,1
OBJ_11857712,19140,1/11/15,2-Jan,B,M,23,Arm,N,N,N,0
OBJ_11857713,19140,1/11/15,2-Jan,W,F,31,Head,N,N,N,0
OBJ_11857714,19140,1/11/15,2-Jan,B,M,25,Leg,N,N,N,0
OBJ_11857715,19120,11/13/15,2-Jan,B,M,24,Multiple,N,N,N,0
OBJ_11857716,19120,11/13/15,2-Jan,B,M,25,Stomach,N,N,N,0
OBJ_11857717,19132,1/30/15,2-Jan,B,F,27,Leg,N,N,N,0
OBJ_11857718,19129,2/2/15,17-18,B,F,24,Head,N,N,N,0
OBJ_11857719,19129,2/2/15,17-18,B,F,27,Leg,N,N,N,0
OBJ_11857720,19132,2/20/15,0-1,B,M,39,Head,N,N,N,1
OBJ_11857721,19141,12/19/15,22-23,B,M,22,Arm,N,N,N,0
OBJ_11857722,19140,2/20/15,19-20,B,M,27,Multiple,N,N,N,1
OBJ_11857723,19132,5/25/15,13-Dec,B,M,27,Head,N,N,N,0
OBJ_11857724,19132,2/23/15,16-17,B,M,19,Stomach,N,N,N,0
OBJ_11857725,19140,1/21/15,23-24,B,M,28,Multiple,N,N,N,0
OBJ_11857726,19140,1/21/15,23-24,B,M,38,Multiple,N,N,N,0
OBJ_11857727,19132,3/7/15,3-Feb,B,M,20,Multiple,N,N,N,1
OBJ_11857728,19140,3/7/15,3-Feb,B,M,28,Leg,N,N,N,0
OBJ_11857729,19144,1/26/15,23-24,B,M,28,Arm,N,N,N,0
OBJ_11858027,19144,6/24/16,3-Feb,B,M,27,Chest,N,N,N,0
OBJ_11858029,19144,7/1/16,18-19,B,M,24,Groin,N,N,N,0
OBJ_11858030,19138,7/5/16,21-22,B,M,33,Arm,N,N,N,0
OBJ_11858031,19138,7/6/16,4-Mar,B,F,14,Hand,N,N,N,0
OBJ_11858032,19144,8/11/16,23-24,B,M,32,Arm,N,N,N,0
OBJ_11858033,19138,7/15/16,11-Oct,B,M,17,Multiple,N,N,N,0
OBJ_11858034,19138,7/20/16,21-22,B,M,44,Multiple,N,N,N,0
OBJ_11858036,19150,7/24/16,4-Mar,B,M,30,Leg,N,N,N,0
OBJ_11858037,19146,7/24/16,6-May,B,M,19,Chest,N,N,N,1
OBJ_11858038,19138,7/27/16,9-Aug,B,M,39,Multiple,N,N,N,1
OBJ_11858039,19144,8/11/16,23-24,B,M,29,Multiple,N,N,N,0
OBJ_11858040,19144,8/11/16,23-24,B,M,29,Back,N,N,N,0
OBJ_11858041,19144,8/11/16,23-24,B,M,6,Multiple,N,N,N,0
OBJ_11858042,19144,8/12/16,11-Oct,B,M,18,Multiple,N,N,N,1
OBJ_11858043,19144,8/15/16,10-Sep,B,M,30,Leg,N,N,N,0
OBJ_11858044,19144,7/28/16,7-Jun,B,M,25,Multiple,N,N,N,1
OBJ_11858045,19138,8/4/16,10-Sep,B,M,25,Multiple,N,N,N,0
OBJ_11858047,19138,9/8/16,8-Jul,B,M,45,Wrist,N,N,N,0
OBJ_11858048,19138,9/13/16,9-Aug,B,M,19,leg,N,N,N,0
OBJ_11858049,19144,9/13/16,13-14,B,M,36,arm,N,N,N,0
OBJ_11858050,19150,8/10/16,7-Jun,B,M,40,Back,N,N,N,0
OBJ_11858051,19124,1/5/16,18-19,W,F,27,Leg,N,N,N,0
OBJ_11858052,19124,1/5/16,18-19,B,M,23,Buttocks,N,N,N,0
OBJ_11858053,19144,9/26/16,21-22,B,M,21,Leg,N,N,N,0
OBJ_11856893,19139,6/3/15,13-Dec,B,M,39,Multiple,N,N,N,0
OBJ_11856894,19104,6/9/15,11-Oct,B,M,21,Chest,N,N,N,0
OBJ_11856895,19104,6/20/15,21-22,B,M,26,Multiple,N,N,N,0
OBJ_11856896,19104,6/20/15,21-22,B,F,1,Neck,N,N,N,0
OBJ_11856897,19104,6/20/15,21-22,B,M,12,Stomach,N,N,N,0
OBJ_11856898,19104,6/20/15,21-22,B,F,11,Head,N,N,N,0
OBJ_11856899,19104,6/20/15,21-22,B,F,44,Arm,N,N,N,0
OBJ_11856900,19104,6/20/15,21-22,B,M,22,Arm,N,N,N,0
OBJ_11856901,19104,6/20/15,21-22,B,M,46,Leg,N,N,N,0
OBJ_11856902,19104,6/20/15,21-22,B,M,22,Head,N,N,N,1
OBJ_11856903,19104,6/20/15,21-22,B,M,25,Head,N,N,N,0
OBJ_11856904,19104,6/20/15,21-22,B,F,48,Multiple,N,N,N,0
OBJ_11856905,19104,6/20/15,21-22,B,F,58,Neck,N,N,N,0
OBJ_11856906,19104,7/5/15,22-23,B,M,44,Chest,N,N,N,0
OBJ_11856907,19104,7/27/15,20-21,B,M,30,Leg,N,N,N,0
OBJ_11856908,19139,7/29/15,20-21,B,M,37,Buttocks,N,N,N,0
OBJ_11856910,19131,8/11/15,5-Apr,B,M,16,Arm,N,N,N,0
OBJ_11856911,19139,7/19/15,0-1,B,M,21,Head,N,N,N,0
OBJ_11856912,19104,7/21/15,0-1,B,M,21,Leg,N,N,N,0
OBJ_11856913,19104,8/18/15,12-Nov,B,M,19,Multiple,N,N,N,0
OBJ_11856914,19139,8/19/15,4-Mar,B,M,24,Multiple,N,N,N,0
OBJ_11856915,19104,8/26/15,13-Dec,B,M,20,Multiple,N,N,N,0
OBJ_11856916,19104,8/26/15,13-Dec,B,F,10,Arm,N,N,N,0
OBJ_11856917,19104,8/26/15,13-Dec,B,M,36,Leg,N,N,N,0
OBJ_11856918,19139,8/29/15,5-Apr,B,M,65,Head,N,N,N,0
OBJ_11856919,19104,9/11/15,18-19,B,M,61,Chest,N,N,N,1
OBJ_11857325,19134,7/8/15,21-22,W,F,25,Arm,N,N,N,0
OBJ_11857326,19134,7/11/15,19-20,A,M,22,Multiple,N,N,N,0
OBJ_11857327,19134,8/11/15,2-Jan,B,M,17,Leg,N,N,N,0
OBJ_11857328,19134,7/14/15,12-Nov,W,M,31,Stomach,N,N,N,0
OBJ_11857329,19134,7/21/15,10-Sep,W,M,29,Chest,N,N,N,0
OBJ_11857330,19134,7/24/15,2-Jan,B,M,23,Shoulder,N,N,N,0
OBJ_11857331,19134,7/28/15,6-May,B,M,30,Head,N,N,N,1
OBJ_11857332,19134,7/30/15,23-24,W,F,22,Head,N,N,N,1
OBJ_11857333,19134,8/13/15,15-16,B,M,28,Multiple,N,N,N,0
OBJ_11857334,19140,7/31/15,19-20,B,F,28,Head,N,N,N,0
OBJ_11857335,19134,8/1/15,6-May,W,F,32,Multiple,N,N,N,1
OBJ_11857336,19134,8/7/15,16-17,B,M,25,Multiple,N,N,N,0
OBJ_11857337,19134,8/7/15,16-17,B,M,22,Head,N,N,N,1
OBJ_11857338,19134,7/5/15,2-Jan,B,M,44,Multiple,N,N,N,1
OBJ_11857339,19134,8/7/15,16-17,B,M,22,Back,N,N,N,0
OBJ_11857340,19134,8/9/15,23-24,B,M,36,Back,N,N,N,0
OBJ_11857341,19134,7/13/15,15-16,W,M,29,Arm,N,N,N,0
OBJ_11857342,19134,8/25/15,23-24,W,M,41,Multiple,N,N,N,0
OBJ_11857343,19134,8/25/15,23-24,B,M,39,Multiple,N,N,N,0
OBJ_11857344,19134,10/19/15,13-14,B,M,24,Multiple,N,N,N,0
OBJ_11857345,19134,7/16/15,23-24,B,M,27,Multiple,N,N,N,0
OBJ_11857346,19134,8/14/15,9-Aug,W,M,29,Back,N,N,N,0
OBJ_11857347,19134,8/15/15,2-Jan,B,M,22,Leg,N,N,N,0
OBJ_11857348,19134,8/18/15,13-Dec,B,M,23,Multiple,N,N,N,0
OBJ_11857349,19140,8/20/15,2-Jan,B,M,20,Multiple,N,N,N,0
OBJ_11857350,19134,8/23/15,20-21,B,M,22,Multiple,N,N,N,1
OBJ_11857351,19134,8/24/15,10-Sep,W,M,36,Head,N,N,N,1
OBJ_11857730,19140,6/13/15,3-Feb,B,M,40,Leg,N,N,N,0
OBJ_11857731,19132,7/14/15,3-Feb,B,M,70,Foot,N,N,N,0
OBJ_11857733,19144,4/10/15,20-21,B,M,26,Arm,N,N,N,0
OBJ_11857734,19132,5/9/15,10-Sep,B,F,21,Stomach,N,N,N,0
OBJ_11857735,19132,5/11/15,2-Jan,B,M,41,Multiple,N,N,N,1
OBJ_11857736,19132,5/16/15,23-24,B,M,18,Buttocks,N,N,N,0
OBJ_11857738,19132,6/3/15,23-24,B,M,26,Leg,N,N,N,0
OBJ_11857739,19140,6/5/15,0-1,B,M,28,Multiple,N,N,N,1
OBJ_11857740,19140,3/15/15,9-Aug,B,M,21,Buttocks,N,N,N,0
OBJ_11857741,19140,6/13/15,3-Feb,B,F,27,Leg,N,N,N,0
OBJ_11857743,19134,6/17/15,13-14,B,F,23,Multiple,N,N,N,0
OBJ_11857744,19132,6/21/15,2-Jan,B,M,24,Chest,N,N,N,1
OBJ_11857745,19132,6/30/15,23-24,B,M,48,Leg,N,N,N,0
OBJ_11857746,19140,7/3/15,0-1,B,M,54,Leg,N,N,N,0
OBJ_11857747,19140,7/3/15,3-Feb,B,M,18,Buttocks,N,N,N,0
OBJ_11857748,19140,7/3/15,3-Feb,B,F,24,Arm,N,N,N,0
OBJ_11857749,19140,7/3/15,3-Feb,B,M,21,Stomach,N,N,N,1
OBJ_11857750,19140,7/3/15,3-Feb,B,M,26,Stomach,N,N,N,1
OBJ_11857751,19132,7/5/15,8-Jul,B,F,25,Head,N,N,N,1
OBJ_11857752,19132,7/8/15,20-21,B,M,24,Multiple,N,N,N,1
OBJ_11857753,19140,6/7/15,5-Apr,B,M,36,Leg,N,N,N,0
OBJ_11857755,19140,7/15/15,16-17,B,M,26,Back,N,N,N,0
OBJ_11857756,19132,7/28/15,4-Mar,B,M,43,Head,N,N,N,0
OBJ_11858135,19124,8/19/16,22-23,B,M,31,Multiple,N,N,N,0
OBJ_11858136,19135,7/16/16,9-Aug,W,M,34,Multiple,N,N,N,1
OBJ_11858137,19124,11/19/16,7-Jun,B,M,33,Multiple,N,N,N,0
OBJ_11858138,19124,7/20/16,17-18,B,M,15,Stomach,N,N,N,0
OBJ_11858139,19124,8/25/16,2-Jan,B,M,21,Leg,N,N,N,0
OBJ_11858140,19124,7/30/16,5-Apr,B,M,36,Neck,N,N,N,0
OBJ_11858141,19124,12/4/16,6-May,B,M,38,Chest,N,N,N,0
OBJ_11858142,19135,8/1/16,5-Apr,B,M,20,Head,N,N,N,1
OBJ_11858143,19138,8/11/16,5-Apr,B,M,17,Leg,N,N,N,0
OBJ_11858144,19124,8/12/16,11-Oct,B,M,27,Multiple,N,N,N,0
OBJ_11858145,19135,9/27/16,23-24,B,M,31,Stomach,N,N,N,1
OBJ_11858146,19135,10/1/16,4-Mar,W,M,18,Leg,N,N,N,0
OBJ_11858147,19149,10/19/16,17-18,W,M,54,Arm,N,N,N,0
OBJ_11858148,19135,8/21/16,13-Dec,W,M,24,Multiple,N,N,N,0
OBJ_11858149,19135,8/21/16,18-19,B,M,20,Arm,N,N,N,0
OBJ_11858150,19124,9/4/16,17-18,B,M,23,Chest,N,N,N,0
OBJ_11858151,19124,9/15/16,11-Oct,B,M,65,Leg,N,N,N,0
OBJ_11858152,19139,1/13/16,23-24,B,M,20,Stomach,N,N,N,0
OBJ_11858153,19124,9/16/16,9-Aug,B,M,21,Back,N,N,N,0
OBJ_11858154,19137,9/19/16,20-21,B,M,27,Multiple,N,N,N,0
OBJ_11858155,19104,2/10/16,13-Dec,B,M,24,Back,N,N,N,0
OBJ_11858156,19104,2/10/16,13-Dec,B,M,26,Back,N,N,N,0
OBJ_11858157,19124,9/21/16,6-May,B,M,22,Multiple,N,N,N,0
OBJ_11858158,19135,9/26/16,19-20,W,M,22,Foot,N,N,N,0
OBJ_11858159,19149,10/10/16,21-22,B,M,21,Neck,N,N,N,0
OBJ_11858160,19149,10/10/16,21-22,B,M,16,Chest,N,N,N,0
OBJ_11858161,19149,10/10/16,21-22,B,M,17,Back,N,N,N,1
OBJ_11856920,19104,9/14/15,12-Nov,B,M,25,Leg,N,N,N,0
OBJ_11856921,19139,10/25/15,22-23,B,M,45,Multiple,N,N,N,1
OBJ_11856922,19131,12/13/15,22-23,B,M,17,Head,N,N,N,1
OBJ_11856923,19131,12/13/15,22-23,B,F,37,Leg,N,N,N,0
OBJ_11856924,19131,12/13/15,22-23,B,F,37,Leg,N,N,N,0
OBJ_11856925,19131,9/22/15,11-Oct,B,M,18,Groin,N,N,N,0
OBJ_11856926,19131,10/25/15,3-Feb,B,M,22,Multiple,N,N,N,0
OBJ_11856927,19139,10/27/15,4-Mar,B,M,37,Back,N,N,N,0
OBJ_11856928,19104,11/7/15,16-17,B,M,27,Stomach,N,N,N,0
OBJ_11856929,19104,11/10/15,9-Aug,B,M,22,Head,N,N,N,1
OBJ_11856930,19139,11/13/15,3-Feb,B,F,48,Multiple,N,N,N,0
OBJ_11856931,19104,11/29/15,2-Jan,B,M,41,Buttocks,N,N,N,0
OBJ_11856932,19104,12/1/15,19-20,B,M,19,Multiple,N,N,N,0
OBJ_11856933,19131,12/13/15,22-23,B,M,17,Leg,N,N,N,0
OBJ_11856934,19143,2/17/15,8-Jul,B,M,43,Foot,N,N,N,0
OBJ_11856935,19145,3/22/15,7-Jun,B,M,26,Stomach,N,N,N,0
OBJ_11856936,19139,12/15/15,22-23,B,M,24,Foot,N,N,N,0
OBJ_11856937,19139,12/28/15,0-1,B,M,34,Multiple,N,N,N,0
OBJ_11856938,19139,12/29/15,18-19,B,M,48,Multiple,N,N,N,0
OBJ_11856939,19145,1/16/15,19-20,B,M,23,Neck,N,N,N,0
OBJ_11856940,19146,1/16/15,20-21,W,M,26,Leg,N,N,N,0
OBJ_11856941,19146,1/27/15,4-Mar,W,M,23,Leg,N,N,N,0
OBJ_11856943,19146,2/18/15,13-Dec,B,M,29,Head,N,N,N,0
OBJ_11856944,19146,2/26/15,3-Feb,B,M,22,Multiple,N,N,N,1
OBJ_11856945,19146,2/26/15,3-Feb,B,M,22,Head,N,N,N,1
OBJ_11856946,19146,8/11/15,2-Jan,B,M,30,Leg,N,N,N,0
OBJ_11857352,19134,8/24/15,18-19,W,M,25,Foot,N,N,N,0
OBJ_11857353,19134,8/24/15,18-19,B,M,32,Leg,N,N,N,0
OBJ_11857354,19134,8/24/15,18-19,W,F,22,Multiple,N,N,N,0
